0.016;0.019;-0.900
-0.463;-0.517;-0.050
0.459;0.616;-0.050
0.588;0.337;-0.050
-0.510;0.585;-0.032
0.583;0.177;-0.034
-0.374;0.744;-0.041
-0.480;0.620;-0.046
-0.576;0.160;-0.032
0.450;-0.726;-0.032
-0.498;-0.443;-0.046
0.370;0.744;-0.039
0.580;0.461;-0.032
-0.551;0.461;-0.032
0.600;0.201;-0.014
0.554;-0.035;-0.014
-0.578;0.124;-0.014
-0.542;-0.141;-0.014
0.447;-0.584;-0.014
-0.445;-0.557;-0.014
0.434;0.656;-0.014
-0.179;0.863;-0.014
0.606;0.372;0.003
0.618;0.231;0.003
0.578;0.089;0.003
0.565;-0.159;0.002
0.563;-0.230;0.003
0.476;-0.407;-0.009
0.447;-0.637;0.003
0.405;0.699;0.003
-0.533;0.581;0.021
0.622;0.195;0.021
0.564;0.036;0.021
0.567;-0.159;0.021
-0.569;0.071;0.011
0.464;-0.425;0.021
0.448;-0.673;0.021
-0.456;-0.673;0.021
0.586;0.443;0.021
0.526;0.563;0.003
0.583;0.089;0.024
-0.496;0.638;0.039
-0.594;0.160;0.039
0.461;-0.425;0.039
0.446;-0.637;0.039
-0.453;-0.496;0.039
0.458;0.638;0.039
0.636;0.248;0.047
-0.598;0.443;0.057
-0.598;0.266;0.057
-0.577;0.053;0.057
-0.533;-0.300;0.057
-0.452;-0.549;0.057
0.547;0.540;0.057
0.636;0.284;0.057
-0.604;0.107;0.446
0.529;0.573;0.057
-0.568;0.549;0.074
-0.606;0.266;0.074
0.637;0.248;0.074
-0.544;-0.071;0.074
0.443;-0.531;0.092
-0.463;-0.362;0.074
0.446;0.656;0.074
-0.516;0.620;0.092
0.577;0.036;0.092
-0.604;0.135;0.092
-0.549;-0.053;0.092
-0.533;-0.283;0.090
0.441;-0.691;0.085
-0.452;-0.602;0.092
0.587;0.425;0.092
-0.616;0.372;0.080
0.628;0.177;0.110
-0.622;0.266;0.103
0.637;0.266;0.110
-0.520;-0.141;0.110
0.441;-0.549;0.107
-0.480;-0.300;0.110
-0.463;-0.674;0.110
0.622;0.107;0.127
0.494;-0.206;0.127
0.476;-0.265;0.124
-0.534;-0.106;0.127
-0.526;-0.708;0.127
-0.445;-0.478;0.111
0.583;0.425;0.114
-0.604;0.457;0.127
0.483;0.638;0.127
0.620;0.160;0.145
-0.635;0.248;0.145
0.510;-0.159;0.145
0.466;-0.301;0.145
-0.533;-0.708;0.141
0.423;-0.673;0.136
-0.445;-0.584;0.129
0.607;0.355;0.145
-0.651;0.337;0.163
-0.588;0.107;0.163
-0.575;-0.053;0.163
0.476;-0.248;0.163
-0.445;-0.354;0.147
-0.432;-0.602;0.163
0.565;0.453;0.163
-0.613;0.436;0.145
0.534;0.573;0.145
0.600;0.036;0.171
0.459;-0.300;0.181
0.406;-0.673;0.181
-0.647;0.266;0.181
-0.591;-0.053;0.181
-0.480;-0.236;0.181
-0.423;-0.513;0.181
-0.543;0.585;0.198
0.621;0.107;0.198
-0.612;0.425;0.198
-0.639;0.231;0.198
-0.587;0.092;0.198
0.405;-0.673;0.182
-0.569;-0.733;0.198
-0.414;-0.496;0.198
-0.609;0.436;0.181
0.531;0.570;0.174
0.602;0.337;0.216
-0.648;0.284;0.216
-0.599;0.142;0.216
0.459;-0.265;0.216
-0.533;-0.702;0.216
-0.445;-0.285;0.216
0.423;-0.750;0.216
0.529;0.541;0.216
0.600;0.319;0.233
0.618;0.124;0.234
0.533;-0.088;0.234
-0.602;0.036;0.234
0.403;-0.513;0.234
0.387;-0.673;0.234
-0.409;-0.407;0.217
0.529;0.532;0.224
0.598;0.045;0.229
0.423;0.673;0.213
-0.597;0.425;0.251
-0.640;0.218;0.251
0.591;0.036;0.251
-0.516;-0.141;0.251
-0.545;-0.726;0.251
0.405;-0.443;0.251
0.388;-0.602;0.238
0.423;-0.733;0.251
-0.569;0.474;0.269
-0.643;0.231;0.269
0.588;0.036;0.269
0.536;-0.088;0.269
-0.501;-0.691;0.269
-0.426;-0.265;0.269
-0.372;-0.407;0.269
-0.445;-0.641;0.269
-0.215;0.851;0.243
-0.551;-0.043;0.269
-0.542;0.585;0.287
0.565;0.319;0.286
-0.629;0.284;0.287
0.561;-0.053;0.287
0.529;-0.117;0.287
0.405;-0.333;0.287
0.378;-0.460;0.287
0.367;-0.620;0.287
0.512;-0.751;0.287
-0.537;0.585;0.305
-0.566;0.461;0.305
-0.622;0.285;0.305
0.574;-0.017;0.305
0.512;-0.174;0.305
-0.516;-0.726;0.303
0.370;-0.478;0.298
0.362;-0.637;0.305
-0.353;-0.567;0.305
-0.427;0.728;0.305
0.529;0.472;0.322
-0.580;0.390;0.322
0.591;0.124;0.322
0.569;-0.035;0.322
-0.445;-0.212;0.322
0.447;-0.265;0.322
-0.339;-0.407;0.313
0.353;-0.602;0.322
-0.445;-0.654;0.322
0.533;0.408;0.340
-0.598;0.319;0.340
-0.604;0.115;0.340
0.547;-0.111;0.340
-0.499;-0.744;0.340
0.405;-0.317;0.340
0.352;-0.549;0.329
0.377;-0.655;0.340
0.512;0.499;0.340
-0.392;0.744;0.320
-0.144;0.837;0.340
0.512;0.479;0.358
-0.413;0.709;0.358
0.571;0.213;0.358
0.565;0.000;0.358
0.526;-0.177;0.358
-0.514;-0.106;0.358
0.370;-0.372;0.351
0.370;-0.647;0.358
-0.411;-0.637;0.358
-0.506;0.567;0.375
-0.569;0.382;0.375
-0.463;0.656;0.368
-0.591;0.319;0.375
-0.616;0.124;0.375
-0.539;-0.053;0.375
0.378;-0.354;0.375
-0.351;-0.319;0.375
0.436;-0.691;0.375
-0.307;-0.549;0.375
-0.215;0.805;0.375
0.453;0.549;0.393
0.503;0.425;0.393
0.529;0.296;0.393
0.565;0.124;0.392
-0.610;0.107;0.393
-0.533;-0.069;0.393
-0.445;-0.195;0.381
0.390;-0.336;0.393
-0.271;-0.460;0.393
0.478;-0.744;0.393
-0.516;0.496;0.411
0.492;0.425;0.411
0.547;0.248;0.401
-0.604;0.263;0.411
-0.596;0.053;0.411
-0.498;-0.116;0.411
0.433;-0.283;0.411
0.317;-0.549;0.396
-0.254;-0.443;0.411
-0.261;-0.513;0.411
-0.321;0.744;0.394
-0.427;-0.726;0.421
-0.551;0.404;0.429
-0.392;0.673;0.429
0.543;0.213;0.429
-0.607;0.107;0.429
-0.504;-0.106;0.429
-0.374;-0.283;0.414
0.459;-0.246;0.429
0.388;-0.328;0.429
-0.265;-0.549;0.429
-0.374;-0.641;0.429
-0.516;0.456;0.446
0.453;0.496;0.446
-0.451;0.585;0.446
0.530;0.142;0.446
-0.604;0.142;0.446
-0.569;-0.020;0.446
0.423;-0.282;0.446
-0.339;-0.296;0.446
-0.238;-0.389;0.446
0.423;-0.711;0.446
-0.392;-0.691;0.446
-0.169;0.780;0.446
-0.551;0.372;0.459
0.476;0.373;0.464
-0.580;0.284;0.464
-0.601;0.124;0.464
-0.517;-0.088;0.464
-0.409;-0.217;0.464
-0.321;-0.301;0.455
-0.197;-0.408;0.464
0.281;-0.567;0.457
0.370;-0.663;0.464
-0.516;0.425;0.473
0.409;0.532;0.482
-0.485;0.479;0.482
-0.582;0.213;0.482
0.512;0.124;0.466
-0.463;-0.141;0.482
0.460;-0.212;0.482
0.299;-0.419;0.482
-0.153;-0.443;0.482
-0.321;-0.620;0.467
-0.374;-0.744;0.475
0.392;-0.708;0.482
0.292;0.638;0.482
0.069;0.785;0.482
0.352;-0.676;0.499
-0.463;0.514;0.487
-0.588;0.142;0.499
-0.431;-0.177;0.499
-0.126;-0.438;0.499
-0.321;-0.655;0.494
0.293;0.620;0.499
0.494;0.301;0.487
0.494;-0.077;0.499
0.317;-0.389;0.487
0.211;-0.513;0.492
0.281;-0.621;0.517
0.335;-0.679;0.517
0.370;-0.744;0.515
0.399;0.496;0.517
0.456;0.355;0.517
0.494;0.213;0.507
-0.533;-0.050;0.517
0.482;-0.088;0.517
-0.220;-0.354;0.517
-0.103;-0.425;0.517
-0.285;-0.637;0.514
-0.321;-0.691;0.505
0.264;-0.602;0.516
0.246;0.656;0.517
-0.285;-0.298;0.517
0.211;0.673;0.532
0.277;0.603;0.535
0.352;0.549;0.520
0.424;0.390;0.535
0.476;0.266;0.532
-0.533;-0.035;0.535
0.475;-0.071;0.535
0.450;-0.141;0.535
-0.037;-0.444;0.535
-0.250;-0.632;0.535
-0.293;-0.726;0.535
-0.073;-0.533;0.535
-0.144;-0.567;0.545
0.016;-0.513;0.544
0.033;-0.535;0.553
0.264;0.603;0.549
0.335;0.531;0.553
-0.551;0.248;0.539
0.459;0.284;0.553
-0.523;-0.035;0.553
0.459;-0.088;0.553
-0.339;-0.239;0.553
0.069;-0.478;0.551
-0.002;-0.440;0.553
-0.232;-0.620;0.538
-0.261;-0.708;0.553
-0.073;-0.550;0.553
-0.179;0.709;0.540
-0.285;-0.278;0.553
-0.250;0.641;0.570
0.264;-0.673;0.565
0.281;-0.726;0.570
-0.445;0.427;0.570
-0.505;0.337;0.570
-0.551;0.195;0.558
-0.551;0.039;0.570
-0.487;-0.088;0.570
0.441;-0.097;0.570
0.352;-0.263;0.570
0.051;-0.423;0.570
-0.250;-0.691;0.556
-0.144;-0.602;0.570
0.069;-0.549;0.558
-0.250;0.638;0.573
-0.161;-0.673;0.588
0.264;-0.708;0.578
-0.427;0.443;0.576
-0.457;0.390;0.588
-0.516;0.248;0.588
0.375;0.390;0.588
-0.502;-0.053;0.588
-0.356;-0.212;0.585
0.462;-0.017;0.588
0.051;-0.407;0.581
0.246;-0.354;0.583
0.140;-0.407;0.588
-0.070;-0.602;0.588
0.140;-0.602;0.582
-0.002;0.718;0.588
0.140;-0.637;0.597
0.126;0.656;0.606
0.246;-0.744;0.593
0.336;0.443;0.606
0.433;0.213;0.606
0.435;-0.071;0.606
0.264;-0.319;0.596
0.092;-0.637;0.606
-0.268;0.581;0.606
-0.427;0.400;0.606
-0.533;0.107;0.603
-0.480;-0.088;0.606
-0.197;-0.336;0.598
0.069;-0.389;0.591
0.051;-0.620;0.605
0.104;-0.655;0.609
0.069;-0.708;0.620
0.157;-0.708;0.613
0.157;-0.726;0.618
0.051;-0.637;0.610
-0.374;0.423;0.623
0.158;0.603;0.623
-0.517;0.089;0.623
0.313;0.443;0.623
0.370;0.337;0.619
-0.427;-0.129;0.623
-0.215;-0.316;0.623
-0.020;-0.372;0.617
0.388;-0.195;0.608
0.264;-0.293;0.623
0.104;-0.354;0.609
-0.055;0.673;0.636
0.051;-0.726;0.628
0.114;0.620;0.641
-0.392;0.372;0.636
0.281;0.479;0.628
-0.516;0.089;0.624
0.405;0.248;0.639
-0.463;0.237;0.641
0.441;-0.017;0.631
0.276;-0.265;0.641
0.104;-0.744;0.634
-0.303;-0.233;0.641
-0.037;0.652;0.659
-0.232;0.548;0.659
-0.303;0.461;0.650
-0.346;0.372;0.659
-0.427;0.284;0.646
-0.427;0.266;0.651
-0.463;0.195;0.653
0.441;0.018;0.644
0.386;-0.088;0.659
-0.463;-0.075;0.659
0.247;-0.283;0.659
-0.190;-0.319;0.659
-0.267;-0.259;0.644
0.051;-0.314;0.677
0.122;0.567;0.667
0.192;0.496;0.677
-0.161;0.593;0.677
0.335;0.337;0.668
0.388;0.213;0.663
-0.409;0.231;0.661
-0.427;0.195;0.665
-0.409;0.142;0.667
-0.392;0.107;0.671
0.299;-0.221;0.677
-0.432;-0.088;0.677
-0.198;-0.301;0.677
0.052;-0.301;0.694
-0.285;0.389;0.694
-0.073;0.603;0.686
0.264;0.390;0.693
0.016;0.578;0.694
-0.374;0.160;0.684
0.352;0.213;0.690
-0.427;-0.055;0.694
-0.374;-0.159;0.688
0.317;-0.195;0.693
-0.144;-0.301;0.694
0.264;-0.231;0.694
-0.232;0.461;0.707
0.175;0.447;0.712
-0.179;0.532;0.705
0.317;0.231;0.712
0.352;0.142;0.705
0.346;-0.071;0.712
0.299;-0.166;0.712
0.370;0.000;0.709
-0.356;0.036;0.701
-0.374;-0.017;0.712
-0.323;-0.195;0.712
-0.108;-0.290;0.712
0.087;0.483;0.730
0.175;0.443;0.715
-0.055;0.532;0.720
0.287;0.266;0.730
-0.203;0.443;0.730
-0.321;0.266;0.716
0.313;-0.071;0.730
0.335;-0.088;0.712
-0.339;0.000;0.719
-0.341;-0.141;0.730
-0.250;-0.230;0.723
-0.037;-0.301;0.721
0.033;-0.283;0.731
-0.179;0.461;0.732
0.193;0.408;0.731
-0.179;0.412;0.747
0.281;0.129;0.747
0.313;0.036;0.747
-0.288;0.213;0.747
0.264;-0.088;0.746
0.228;-0.166;0.747
0.157;-0.219;0.747
-0.250;-0.212;0.740
-0.037;-0.265;0.764
0.069;-0.248;0.748
0.087;0.422;0.765
0.016;0.441;0.765
-0.239;0.284;0.765
0.264;0.107;0.760
-0.285;0.071;0.758
0.281;-0.017;0.754
-0.303;-0.141;0.752
-0.268;-0.177;0.758
-0.144;-0.227;0.765
0.294;0.157;0.733
-0.002;-0.230;0.780
0.157;0.349;0.783
0.191;0.142;0.783
0.264;0.036;0.774
0.140;-0.176;0.783
-0.073;0.408;0.777
-0.232;0.301;0.766
-0.268;0.089;0.770
-0.232;0.000;0.779
-0.215;-0.159;0.782
-0.037;-0.195;0.784
-0.020;0.390;0.792
0.069;0.365;0.801
0.175;0.319;0.789
-0.144;0.323;0.801
0.127;0.160;0.801
-0.188;0.089;0.801
-0.232;-0.053;0.794
0.157;-0.035;0.795
-0.197;-0.017;0.801
-0.126;-0.115;0.801
0.087;-0.195;0.786
0.168;0.089;0.799
0.122;0.319;0.806
-0.108;0.301;0.818
0.104;0.177;0.803
0.004;0.337;0.818
0.122;-0.088;0.806
-0.120;0.195;0.818
-0.108;0.089;0.814
-0.091;0.053;0.815
-0.108;-0.017;0.817
-0.059;0.018;0.818
-0.179;-0.106;0.804
0.016;-0.108;0.818
0.087;-0.106;0.824
0.033;0.301;0.824
0.033;0.213;0.827
-0.055;0.142;0.821
-0.073;0.018;0.818
0.033;-0.017;0.822
0.104;0.036;0.804